challenge_id,task_type,language_register,complexity_level,challenge_split,short_parse_success,short_query_exact,short_correct,short_status,short_latency_ms,long_parse_success,long_query_exact,long_correct,long_latency_ms,long_parser_latency_ms,llm_calls,input_tokens,output_tokens,invalid_responses,long_status,outcome
core-within_radius_yes_no-30,within_radius_yes_no,light_saudi,L1,dev,False,False,False,unsupported,0.001332999999992257,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-32,within_radius_yes_no,light_saudi,L1,dev,False,False,False,unsupported,0.0014170000000035543,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-33,within_radius_yes_no,light_saudi,L2,dev,False,False,False,unsupported,0.0013330000000061348,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-35,within_radius_yes_no,light_saudi,L2,dev,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-37,within_radius_yes_no,indirect_compositional,L4,dev,False,False,False,unsupported,0.0014170000000035543,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-39,within_radius_yes_no,indirect_compositional,L4,dev,False,False,False,unsupported,0.0014159999999902029,,,,,,,,,,not_run,not_evaluated
core-cardinal_direction-04,cardinal_direction,natural_msa,L1,eval,False,False,False,unsupported,0.0013749999999979057,,,,,,,,,,not_run,not_evaluated
core-cardinal_direction-07,cardinal_direction,natural_msa,L1,eval,False,False,False,unsupported,0.0014579999999958515,,,,,,,,,,not_run,not_evaluated
core-cardinal_direction-10,cardinal_direction,natural_msa,L3,eval,False,False,False,unsupported,0.0012910000000004862,,,,,,,,,,not_run,not_evaluated
core-cardinal_direction-12,cardinal_direction,natural_msa,L3,eval,False,False,False,unsupported,0.0015410000000076751,,,,,,,,,,not_run,not_evaluated
core-cardinal_direction-14,cardinal_direction,natural_msa,L4,eval,False,False,False,unsupported,0.0012499999999943112,,,,,,,,,,not_run,not_evaluated
core-cardinal_direction-16,cardinal_direction,natural_msa,L4,eval,False,False,False,unsupported,0.0012499999999943112,,,,,,,,,,not_run,not_evaluated
core-cardinal_direction-19,cardinal_direction,conversational,L2,eval,False,False,False,unsupported,0.0014160000000040807,,,,,,,,,,not_run,not_evaluated
core-cardinal_direction-22,cardinal_direction,conversational,L2,eval,False,False,False,unsupported,0.0014170000000035543,,,,,,,,,,not_run,not_evaluated
core-cardinal_direction-24,cardinal_direction,conversational,L2,eval,False,False,False,unsupported,0.0014589999999953251,,,,,,,,,,not_run,not_evaluated
core-cardinal_direction-26,cardinal_direction,conversational,L3,eval,False,False,False,unsupported,0.0013340000000056085,,,,,,,,,,not_run,not_evaluated
core-cardinal_direction-28,cardinal_direction,conversational,L3,eval,False,False,False,unsupported,0.0013749999999979057,,,,,,,,,,not_run,not_evaluated
core-cardinal_direction-31,cardinal_direction,light_saudi,L1,eval,False,False,False,unsupported,0.0014589999999953251,,,,,,,,,,not_run,not_evaluated
core-cardinal_direction-34,cardinal_direction,light_saudi,L2,eval,False,False,False,unsupported,0.001332999999992257,,,,,,,,,,not_run,not_evaluated
core-cardinal_direction-36,cardinal_direction,light_saudi,L2,eval,False,False,False,unsupported,0.0013339999999917307,,,,,,,,,,not_run,not_evaluated
core-cardinal_direction-38,cardinal_direction,indirect_compositional,L4,eval,False,False,False,unsupported,0.001209000000002014,,,,,,,,,,not_run,not_evaluated
core-cardinal_direction-40,cardinal_direction,indirect_compositional,L4,eval,False,False,False,unsupported,0.0012499999999943112,,,,,,,,,,not_run,not_evaluated
core-closer_of_two-04,closer_of_two,natural_msa,L1,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-closer_of_two-07,closer_of_two,natural_msa,L1,eval,False,False,False,unsupported,0.0014579999999958515,,,,,,,,,,not_run,not_evaluated
core-closer_of_two-10,closer_of_two,natural_msa,L3,eval,False,False,False,unsupported,0.0014170000000035543,,,,,,,,,,not_run,not_evaluated
core-closer_of_two-12,closer_of_two,natural_msa,L3,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-closer_of_two-14,closer_of_two,natural_msa,L4,eval,False,False,False,unsupported,0.0012910000000004862,,,,,,,,,,not_run,not_evaluated
core-closer_of_two-16,closer_of_two,natural_msa,L4,eval,False,False,False,unsupported,0.001250000000008189,,,,,,,,,,not_run,not_evaluated
core-closer_of_two-19,closer_of_two,conversational,L2,eval,False,False,False,unsupported,0.001332999999992257,,,,,,,,,,not_run,not_evaluated
core-closer_of_two-22,closer_of_two,conversational,L2,eval,False,False,False,unsupported,0.0014170000000035543,,,,,,,,,,not_run,not_evaluated
core-closer_of_two-24,closer_of_two,conversational,L2,eval,False,False,False,unsupported,0.0013749999999979057,,,,,,,,,,not_run,not_evaluated
core-closer_of_two-26,closer_of_two,conversational,L3,eval,False,False,False,unsupported,0.0014170000000035543,,,,,,,,,,not_run,not_evaluated
core-closer_of_two-28,closer_of_two,conversational,L3,eval,False,False,False,unsupported,0.0013340000000056085,,,,,,,,,,not_run,not_evaluated
core-closer_of_two-31,closer_of_two,light_saudi,L1,eval,False,False,False,unsupported,0.0013749999999979057,,,,,,,,,,not_run,not_evaluated
core-closer_of_two-34,closer_of_two,light_saudi,L2,eval,False,False,False,unsupported,0.0013749999999979057,,,,,,,,,,not_run,not_evaluated
core-closer_of_two-36,closer_of_two,light_saudi,L2,eval,False,False,False,unsupported,0.0014580000000097293,,,,,,,,,,not_run,not_evaluated
core-closer_of_two-38,closer_of_two,indirect_compositional,L4,eval,False,False,False,unsupported,0.001332999999992257,,,,,,,,,,not_run,not_evaluated
core-closer_of_two-40,closer_of_two,indirect_compositional,L4,eval,False,False,False,unsupported,0.0012499999999943112,,,,,,,,,,not_run,not_evaluated
core-count_within_radius-04,count_within_radius,natural_msa,L1,eval,False,False,False,unsupported,0.0013330000000061348,,,,,,,,,,not_run,not_evaluated
core-count_within_radius-07,count_within_radius,natural_msa,L1,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-count_within_radius-10,count_within_radius,natural_msa,L3,eval,False,False,False,unsupported,0.0012910000000004862,,,,,,,,,,not_run,not_evaluated
core-count_within_radius-12,count_within_radius,natural_msa,L3,eval,False,False,False,unsupported,0.0013330000000061348,,,,,,,,,,not_run,not_evaluated
core-count_within_radius-14,count_within_radius,natural_msa,L4,eval,False,False,False,unsupported,0.0013749999999979057,,,,,,,,,,not_run,not_evaluated
core-count_within_radius-16,count_within_radius,natural_msa,L4,eval,False,False,False,unsupported,0.0014589999999953251,,,,,,,,,,not_run,not_evaluated
core-count_within_radius-19,count_within_radius,conversational,L2,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-count_within_radius-22,count_within_radius,conversational,L2,eval,False,False,False,unsupported,0.0012499999999943112,,,,,,,,,,not_run,not_evaluated
core-count_within_radius-24,count_within_radius,conversational,L2,eval,False,False,False,unsupported,0.0014170000000035543,,,,,,,,,,not_run,not_evaluated
core-count_within_radius-26,count_within_radius,conversational,L3,eval,False,False,False,unsupported,0.0015000000000015001,,,,,,,,,,not_run,not_evaluated
core-count_within_radius-28,count_within_radius,conversational,L3,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-count_within_radius-31,count_within_radius,light_saudi,L1,eval,False,False,False,unsupported,0.0013339999999917307,,,,,,,,,,not_run,not_evaluated
core-count_within_radius-34,count_within_radius,light_saudi,L2,eval,False,False,False,unsupported,0.0014170000000035543,,,,,,,,,,not_run,not_evaluated
core-count_within_radius-36,count_within_radius,light_saudi,L2,eval,False,False,False,unsupported,0.0014170000000035543,,,,,,,,,,not_run,not_evaluated
core-count_within_radius-38,count_within_radius,indirect_compositional,L4,eval,False,False,False,unsupported,0.001332999999992257,,,,,,,,,,not_run,not_evaluated
core-count_within_radius-40,count_within_radius,indirect_compositional,L4,eval,False,False,False,unsupported,0.0013749999999979057,,,,,,,,,,not_run,not_evaluated
core-nearest_category-04,nearest_category,natural_msa,L1,eval,False,False,False,unsupported,0.0015410000000076751,,,,,,,,,,not_run,not_evaluated
core-nearest_category-07,nearest_category,natural_msa,L1,eval,False,False,False,unsupported,0.0015000000000015001,,,,,,,,,,not_run,not_evaluated
core-nearest_category-10,nearest_category,natural_msa,L3,eval,False,False,False,unsupported,0.0015409999999937973,,,,,,,,,,not_run,not_evaluated
core-nearest_category-12,nearest_category,natural_msa,L3,eval,False,False,False,unsupported,0.0015000000000015001,,,,,,,,,,not_run,not_evaluated
core-nearest_category-14,nearest_category,natural_msa,L4,eval,False,False,False,unsupported,0.0013749999999979057,,,,,,,,,,not_run,not_evaluated
core-nearest_category-16,nearest_category,natural_msa,L4,eval,False,False,False,unsupported,0.0013749999999979057,,,,,,,,,,not_run,not_evaluated
core-nearest_category-19,nearest_category,conversational,L2,eval,False,False,False,unsupported,0.0013749999999979057,,,,,,,,,,not_run,not_evaluated
core-nearest_category-22,nearest_category,conversational,L2,eval,False,False,False,unsupported,0.0013749999999979057,,,,,,,,,,not_run,not_evaluated
core-nearest_category-24,nearest_category,conversational,L2,eval,False,False,False,unsupported,0.0013749999999979057,,,,,,,,,,not_run,not_evaluated
core-nearest_category-26,nearest_category,conversational,L3,eval,False,False,False,unsupported,0.0014170000000035543,,,,,,,,,,not_run,not_evaluated
core-nearest_category-28,nearest_category,conversational,L3,eval,False,False,False,unsupported,0.0015000000000015001,,,,,,,,,,not_run,not_evaluated
core-nearest_category-31,nearest_category,light_saudi,L1,eval,False,False,False,unsupported,0.0014160000000040807,,,,,,,,,,not_run,not_evaluated
core-nearest_category-34,nearest_category,light_saudi,L2,eval,False,False,False,unsupported,0.0012080000000025404,,,,,,,,,,not_run,not_evaluated
core-nearest_category-36,nearest_category,light_saudi,L2,eval,False,False,False,unsupported,0.0012080000000025404,,,,,,,,,,not_run,not_evaluated
core-nearest_category-38,nearest_category,indirect_compositional,L4,eval,False,False,False,unsupported,0.0015000000000015001,,,,,,,,,,not_run,not_evaluated
core-nearest_category-40,nearest_category,indirect_compositional,L4,eval,False,False,False,unsupported,0.0013330000000061348,,,,,,,,,,not_run,not_evaluated
core-nearest_of_two_categories-04,nearest_of_two_categories,natural_msa,L1,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-nearest_of_two_categories-07,nearest_of_two_categories,natural_msa,L1,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-nearest_of_two_categories-10,nearest_of_two_categories,natural_msa,L3,eval,False,False,False,unsupported,0.0012499999999943112,,,,,,,,,,not_run,not_evaluated
core-nearest_of_two_categories-12,nearest_of_two_categories,natural_msa,L3,eval,False,False,False,unsupported,0.0013330000000061348,,,,,,,,,,not_run,not_evaluated
core-nearest_of_two_categories-14,nearest_of_two_categories,natural_msa,L4,eval,False,False,False,unsupported,0.0012499999999943112,,,,,,,,,,not_run,not_evaluated
core-nearest_of_two_categories-16,nearest_of_two_categories,natural_msa,L4,eval,False,False,False,unsupported,0.001250000000008189,,,,,,,,,,not_run,not_evaluated
core-nearest_of_two_categories-19,nearest_of_two_categories,conversational,L2,eval,False,False,False,unsupported,0.0013749999999979057,,,,,,,,,,not_run,not_evaluated
core-nearest_of_two_categories-22,nearest_of_two_categories,conversational,L2,eval,False,False,False,unsupported,0.0012910000000004862,,,,,,,,,,not_run,not_evaluated
core-nearest_of_two_categories-24,nearest_of_two_categories,conversational,L2,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-nearest_of_two_categories-26,nearest_of_two_categories,conversational,L3,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-nearest_of_two_categories-28,nearest_of_two_categories,conversational,L3,eval,False,False,False,unsupported,0.001250000000008189,,,,,,,,,,not_run,not_evaluated
core-nearest_of_two_categories-31,nearest_of_two_categories,light_saudi,L1,eval,False,False,False,unsupported,0.0013330000000061348,,,,,,,,,,not_run,not_evaluated
core-nearest_of_two_categories-34,nearest_of_two_categories,light_saudi,L2,eval,False,False,False,unsupported,0.0012499999999943112,,,,,,,,,,not_run,not_evaluated
core-nearest_of_two_categories-36,nearest_of_two_categories,light_saudi,L2,eval,False,False,False,unsupported,0.0013330000000061348,,,,,,,,,,not_run,not_evaluated
core-nearest_of_two_categories-38,nearest_of_two_categories,indirect_compositional,L4,eval,False,False,False,unsupported,0.0012499999999943112,,,,,,,,,,not_run,not_evaluated
core-nearest_of_two_categories-40,nearest_of_two_categories,indirect_compositional,L4,eval,False,False,False,unsupported,0.0013750000000117835,,,,,,,,,,not_run,not_evaluated
core-spatial_multi_constraint-04,spatial_multi_constraint,natural_msa,L1,eval,False,False,False,unsupported,0.0013339999999917307,,,,,,,,,,not_run,not_evaluated
core-spatial_multi_constraint-07,spatial_multi_constraint,natural_msa,L1,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-spatial_multi_constraint-10,spatial_multi_constraint,natural_msa,L3,eval,False,False,False,unsupported,0.0013330000000061348,,,,,,,,,,not_run,not_evaluated
core-spatial_multi_constraint-12,spatial_multi_constraint,natural_msa,L3,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-spatial_multi_constraint-14,spatial_multi_constraint,natural_msa,L4,eval,False,False,False,unsupported,0.0012079999999886626,,,,,,,,,,not_run,not_evaluated
core-spatial_multi_constraint-16,spatial_multi_constraint,natural_msa,L4,eval,False,False,False,unsupported,0.0033329999999942572,,,,,,,,,,not_run,not_evaluated
core-spatial_multi_constraint-19,spatial_multi_constraint,conversational,L2,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-spatial_multi_constraint-22,spatial_multi_constraint,conversational,L2,eval,False,False,False,unsupported,0.0012499999999943112,,,,,,,,,,not_run,not_evaluated
core-spatial_multi_constraint-24,spatial_multi_constraint,conversational,L2,eval,False,False,False,unsupported,0.0013330000000061348,,,,,,,,,,not_run,not_evaluated
core-spatial_multi_constraint-26,spatial_multi_constraint,conversational,L3,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-spatial_multi_constraint-28,spatial_multi_constraint,conversational,L3,eval,False,False,False,unsupported,0.0012499999999943112,,,,,,,,,,not_run,not_evaluated
core-spatial_multi_constraint-31,spatial_multi_constraint,light_saudi,L1,eval,False,False,False,unsupported,0.0013340000000056085,,,,,,,,,,not_run,not_evaluated
core-spatial_multi_constraint-34,spatial_multi_constraint,light_saudi,L2,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-spatial_multi_constraint-36,spatial_multi_constraint,light_saudi,L2,eval,False,False,False,unsupported,0.0012910000000004862,,,,,,,,,,not_run,not_evaluated
core-spatial_multi_constraint-38,spatial_multi_constraint,indirect_compositional,L4,eval,False,False,False,unsupported,0.001250000000008189,,,,,,,,,,not_run,not_evaluated
core-spatial_multi_constraint-40,spatial_multi_constraint,indirect_compositional,L4,eval,False,False,False,unsupported,0.0012499999999943112,,,,,,,,,,not_run,not_evaluated
core-two_hop_nearest-04,two_hop_nearest,natural_msa,L1,eval,False,False,False,unsupported,0.001250000000008189,,,,,,,,,,not_run,not_evaluated
core-two_hop_nearest-07,two_hop_nearest,natural_msa,L1,eval,False,False,False,unsupported,0.0012080000000025404,,,,,,,,,,not_run,not_evaluated
core-two_hop_nearest-10,two_hop_nearest,natural_msa,L3,eval,False,False,False,unsupported,0.0012910000000004862,,,,,,,,,,not_run,not_evaluated
core-two_hop_nearest-12,two_hop_nearest,natural_msa,L3,eval,False,False,False,unsupported,0.0012080000000025404,,,,,,,,,,not_run,not_evaluated
core-two_hop_nearest-14,two_hop_nearest,natural_msa,L4,eval,False,False,False,unsupported,0.0013339999999917307,,,,,,,,,,not_run,not_evaluated
core-two_hop_nearest-16,two_hop_nearest,natural_msa,L4,eval,False,False,False,unsupported,0.001250000000008189,,,,,,,,,,not_run,not_evaluated
core-two_hop_nearest-19,two_hop_nearest,conversational,L2,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-two_hop_nearest-22,two_hop_nearest,conversational,L2,eval,False,False,False,unsupported,0.0013330000000061348,,,,,,,,,,not_run,not_evaluated
core-two_hop_nearest-24,two_hop_nearest,conversational,L2,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-two_hop_nearest-26,two_hop_nearest,conversational,L3,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-two_hop_nearest-28,two_hop_nearest,conversational,L3,eval,False,False,False,unsupported,0.0012499999999943112,,,,,,,,,,not_run,not_evaluated
core-two_hop_nearest-31,two_hop_nearest,light_saudi,L1,eval,False,False,False,unsupported,0.001250000000008189,,,,,,,,,,not_run,not_evaluated
core-two_hop_nearest-34,two_hop_nearest,light_saudi,L2,eval,False,False,False,unsupported,0.001250000000008189,,,,,,,,,,not_run,not_evaluated
core-two_hop_nearest-36,two_hop_nearest,light_saudi,L2,eval,False,False,False,unsupported,0.0012910000000004862,,,,,,,,,,not_run,not_evaluated
core-two_hop_nearest-38,two_hop_nearest,indirect_compositional,L4,eval,False,False,False,unsupported,0.001250000000008189,,,,,,,,,,not_run,not_evaluated
core-two_hop_nearest-40,two_hop_nearest,indirect_compositional,L4,eval,False,False,False,unsupported,0.0012919999999999598,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-04,within_radius_yes_no,natural_msa,L1,eval,False,False,False,unsupported,0.001250000000008189,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-07,within_radius_yes_no,natural_msa,L1,eval,False,False,False,unsupported,0.0015000000000015001,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-10,within_radius_yes_no,natural_msa,L3,eval,False,False,False,unsupported,0.0014589999999953251,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-12,within_radius_yes_no,natural_msa,L3,eval,False,False,False,unsupported,0.0015409999999937973,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-14,within_radius_yes_no,natural_msa,L4,eval,False,False,False,unsupported,0.0013749999999979057,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-16,within_radius_yes_no,natural_msa,L4,eval,False,False,False,unsupported,0.0013749999999979057,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-19,within_radius_yes_no,conversational,L2,eval,False,False,False,unsupported,0.0013749999999979057,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-22,within_radius_yes_no,conversational,L2,eval,False,False,False,unsupported,0.0015000000000015001,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-24,within_radius_yes_no,conversational,L2,eval,False,False,False,unsupported,0.0016249999999912168,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-26,within_radius_yes_no,conversational,L3,eval,False,False,False,unsupported,0.0014170000000035543,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-28,within_radius_yes_no,conversational,L3,eval,False,False,False,unsupported,0.0012910000000004862,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-31,within_radius_yes_no,light_saudi,L1,eval,False,False,False,unsupported,0.0012080000000025404,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-34,within_radius_yes_no,light_saudi,L2,eval,False,False,False,unsupported,0.0012499999999943112,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-36,within_radius_yes_no,light_saudi,L2,eval,False,False,False,unsupported,0.0014580000000097293,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-38,within_radius_yes_no,indirect_compositional,L4,eval,False,False,False,unsupported,0.001332999999992257,,,,,,,,,,not_run,not_evaluated
core-within_radius_yes_no-40,within_radius_yes_no,indirect_compositional,L4,eval,False,False,False,unsupported,0.0012080000000025404,,,,,,,,,,not_run,not_evaluated
