split,task_type,id,class,reason
train,nearest_category,07ae7a0720b4fab4,A,unique_visible_answer_agrees_with_gold
train,nearest_category,00fa6b63989410b8,A,unique_visible_answer_agrees_with_gold
train,nearest_category,db303a00c8ffc130,A,unique_visible_answer_agrees_with_gold
train,nearest_category,893f1988320d6e71,A,unique_visible_answer_agrees_with_gold
train,nearest_category,4117c1ac99c10c9d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,16f1fb24f341c00e,A,unique_visible_answer_agrees_with_gold
train,nearest_category,ca8fabf30cdd077a,A,unique_visible_answer_agrees_with_gold
train,nearest_category,0ad2f2a137ad298e,A,unique_visible_answer_agrees_with_gold
train,nearest_category,9a5e89eb5de59940,A,unique_visible_answer_agrees_with_gold
train,nearest_category,a8c47efcfd7ec7be,A,unique_visible_answer_agrees_with_gold
train,nearest_category,29167f5197c1ad18,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f6a3f689fc5f216c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,bb5eafc83b34a0c5,A,unique_visible_answer_agrees_with_gold
train,nearest_category,36aa1b581a6c01d7,A,unique_visible_answer_agrees_with_gold
train,nearest_category,25f6eb7a322ac953,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d2b758e25fc7fb20,A,unique_visible_answer_agrees_with_gold
train,nearest_category,8f4b222e0afd6137,A,unique_visible_answer_agrees_with_gold
train,nearest_category,701c17bae0e2034f,A,unique_visible_answer_agrees_with_gold
train,nearest_category,823947b39608fd88,A,unique_visible_answer_agrees_with_gold
train,nearest_category,82735743645c3173,A,unique_visible_answer_agrees_with_gold
train,nearest_category,2560c22f0e3ff4d9,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f2144a4679968b00,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d64b26a2d57d469b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,de58962bf6797646,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d404e3e3ce2cdea7,A,unique_visible_answer_agrees_with_gold
train,nearest_category,b0c9d21809eeb8ff,A,unique_visible_answer_agrees_with_gold
train,nearest_category,3470f8c854337fc6,A,unique_visible_answer_agrees_with_gold
train,nearest_category,6e2abaa0bf6e3afa,A,unique_visible_answer_agrees_with_gold
train,nearest_category,252985e67ec70aca,A,unique_visible_answer_agrees_with_gold
train,nearest_category,0457ead9b90a8d06,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f2d69a9c578d9fde,A,unique_visible_answer_agrees_with_gold
train,nearest_category,9986a3dd9739e40f,A,unique_visible_answer_agrees_with_gold
train,nearest_category,be7ec4bc8d368195,A,unique_visible_answer_agrees_with_gold
train,nearest_category,17b43feb14d474d0,A,unique_visible_answer_agrees_with_gold
train,nearest_category,bd1d5b47d4147b1a,A,unique_visible_answer_agrees_with_gold
train,nearest_category,8a30c2c91ebb0039,A,unique_visible_answer_agrees_with_gold
train,nearest_category,b6c7889add3220f1,A,unique_visible_answer_agrees_with_gold
train,nearest_category,db48d7ae8c5fd10b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,6dea3b71056446b3,A,unique_visible_answer_agrees_with_gold
train,nearest_category,44c7d880a7e0556e,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d5027fb1d2922898,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c2623176220d8b18,A,unique_visible_answer_agrees_with_gold
train,nearest_category,bc2378dd3e2d623c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,1dc7c1dfd343ab23,A,unique_visible_answer_agrees_with_gold
train,nearest_category,867112a3ed8e2292,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d1d1c9f7df379d6c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,7a6094b28a07c68b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,0a73b09254d9a164,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d7dc844b26aff615,A,unique_visible_answer_agrees_with_gold
train,nearest_category,a1da214b3500497d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,6ecda05c3b0f47f6,A,unique_visible_answer_agrees_with_gold
train,nearest_category,896ba9e8dc315c36,A,unique_visible_answer_agrees_with_gold
train,nearest_category,da3a10df8737b195,A,unique_visible_answer_agrees_with_gold
train,nearest_category,3da064b2f3e54d91,A,unique_visible_answer_agrees_with_gold
train,nearest_category,05ac1b383651fdfd,A,unique_visible_answer_agrees_with_gold
train,nearest_category,21aae65fc060f8c8,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f2f7d917a19efa09,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d0008eed21c1a5ca,A,unique_visible_answer_agrees_with_gold
train,nearest_category,ca8768cfe4dbfae9,A,unique_visible_answer_agrees_with_gold
train,nearest_category,2b837e7dbef86c5b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,3354afca4292bb2d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,21378d2d01a373fd,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c150d17f0542dce6,A,unique_visible_answer_agrees_with_gold
train,nearest_category,8595084b40720b60,A,unique_visible_answer_agrees_with_gold
train,nearest_category,2595e5b4f061e69d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f6012c4c76283e35,A,unique_visible_answer_agrees_with_gold
train,nearest_category,9f6e9464906c9689,A,unique_visible_answer_agrees_with_gold
train,nearest_category,e08668c74d4bbe91,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f7d0f3344350b068,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f3cef29e50d1bfe7,A,unique_visible_answer_agrees_with_gold
train,nearest_category,741b94f1bf0af4c2,A,unique_visible_answer_agrees_with_gold
train,nearest_category,223ca6c370285b04,A,unique_visible_answer_agrees_with_gold
train,nearest_category,a0674593cfbe667c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,b6916b155bfb340c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,ab944a050b665772,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c7e4854ea7d2125d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,2066e38f115676ca,A,unique_visible_answer_agrees_with_gold
train,nearest_category,4b7e71a81bb80647,A,unique_visible_answer_agrees_with_gold
train,nearest_category,aa18446da19bd3cd,A,unique_visible_answer_agrees_with_gold
train,nearest_category,e344af9cd3039d6c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,77cfede02f6f2948,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f3ae2d94daa57849,A,unique_visible_answer_agrees_with_gold
train,nearest_category,1f326c794588f03f,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c4119dda25e43ebc,A,unique_visible_answer_agrees_with_gold
train,nearest_category,2bd08bfab7a295bd,A,unique_visible_answer_agrees_with_gold
train,nearest_category,643a4c2f28e999d1,A,unique_visible_answer_agrees_with_gold
train,nearest_category,a76a837d15546a95,A,unique_visible_answer_agrees_with_gold
train,nearest_category,54b0fd917e6db02e,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c488d12a90c928da,A,unique_visible_answer_agrees_with_gold
train,nearest_category,b81704f0ab3b4d52,A,unique_visible_answer_agrees_with_gold
train,nearest_category,6228bf551351c8f8,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d1b9fafa9491d561,A,unique_visible_answer_agrees_with_gold
train,nearest_category,68a8205953669f9c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,a924b60d898b28fc,A,unique_visible_answer_agrees_with_gold
train,nearest_category,4d4af3852ef713c3,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d682b01fc6dfec1f,A,unique_visible_answer_agrees_with_gold
train,nearest_category,7cd752d0819fcbea,A,unique_visible_answer_agrees_with_gold
train,nearest_category,ad4fb1e6018430a4,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d6f3c9b7ac3f2a2a,A,unique_visible_answer_agrees_with_gold
train,nearest_category,0de3042f044ca6bc,A,unique_visible_answer_agrees_with_gold
train,nearest_category,025de8c4490642cb,A,unique_visible_answer_agrees_with_gold
train,nearest_category,6284e8c079fa3469,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d5c954d8b2984e9f,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c3604f19dccc320c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,06d8c12377fa5ea3,A,unique_visible_answer_agrees_with_gold
train,nearest_category,5151bbd6e3ad8851,A,unique_visible_answer_agrees_with_gold
train,nearest_category,596072504da5b4da,A,unique_visible_answer_agrees_with_gold
train,nearest_category,a5f0d51534568bfc,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d318c8a5ba107724,A,unique_visible_answer_agrees_with_gold
train,nearest_category,bde9998be74e46fb,A,unique_visible_answer_agrees_with_gold
train,nearest_category,12912fbab6419879,A,unique_visible_answer_agrees_with_gold
train,nearest_category,038bd5fa418868a4,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d2f9c0551dcdb79c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,226f2af0c20cf3c9,A,unique_visible_answer_agrees_with_gold
train,nearest_category,1a76301d275c8a27,A,unique_visible_answer_agrees_with_gold
train,nearest_category,1a71bfb771a3906b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,439063dca8159661,A,unique_visible_answer_agrees_with_gold
train,nearest_category,4b949998c6f0e934,A,unique_visible_answer_agrees_with_gold
train,nearest_category,cbe59f9ece27ef86,A,unique_visible_answer_agrees_with_gold
train,nearest_category,5fc0c7d338a5d862,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c4d587ada1dacf85,A,unique_visible_answer_agrees_with_gold
train,nearest_category,3c07075792a72d16,A,unique_visible_answer_agrees_with_gold
train,nearest_category,aa73ade580cf988a,A,unique_visible_answer_agrees_with_gold
train,nearest_category,5d793ee0636a69b2,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f18fdb1077e9e082,A,unique_visible_answer_agrees_with_gold
train,nearest_category,61b9fd50405c86a8,A,unique_visible_answer_agrees_with_gold
train,nearest_category,bdf2d3d8b93b63bf,A,unique_visible_answer_agrees_with_gold
train,nearest_category,cf05f5d254c6f177,A,unique_visible_answer_agrees_with_gold
train,nearest_category,a7ac0af8dd1169cb,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c8535e6124a3a549,A,unique_visible_answer_agrees_with_gold
train,nearest_category,ee5025170d72857b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,5c4fccea33daf00b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,384c4eec4741b0fd,A,unique_visible_answer_agrees_with_gold
train,nearest_category,be03a62d8efb9bfd,A,unique_visible_answer_agrees_with_gold
train,nearest_category,bc8cccefb63e3819,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f38ac25a5734e190,A,unique_visible_answer_agrees_with_gold
train,nearest_category,2686c0cc00d67c70,A,unique_visible_answer_agrees_with_gold
train,nearest_category,46898ac2e6185988,A,unique_visible_answer_agrees_with_gold
train,nearest_category,3a0f132132701960,A,unique_visible_answer_agrees_with_gold
train,nearest_category,8533f4cf3434b287,A,unique_visible_answer_agrees_with_gold
train,nearest_category,4fcb92d657e687fc,A,unique_visible_answer_agrees_with_gold
train,nearest_category,002cfb3170f6e746,A,unique_visible_answer_agrees_with_gold
train,nearest_category,0edf90e1dcee87a1,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c5abcc975eef2ae9,A,unique_visible_answer_agrees_with_gold
train,nearest_category,2a9120e970427a48,A,unique_visible_answer_agrees_with_gold
train,nearest_category,a6c62bf553fa1aa3,A,unique_visible_answer_agrees_with_gold
train,nearest_category,e6072598e92cf321,A,unique_visible_answer_agrees_with_gold
train,nearest_category,809323ea34857a65,A,unique_visible_answer_agrees_with_gold
train,nearest_category,23bc8d13d167635d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,66c139006e6af625,A,unique_visible_answer_agrees_with_gold
train,nearest_category,5e99684e6bbcec60,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d2f69c729dd597b7,A,unique_visible_answer_agrees_with_gold
train,nearest_category,2ac6719ece0ba5ca,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f60194abfe8f8211,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f3ae71bded3b7fbf,A,unique_visible_answer_agrees_with_gold
train,nearest_category,b09ba29d6e1ba67b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,7bb732dca34342db,A,unique_visible_answer_agrees_with_gold
train,nearest_category,69c7b654ad966bb3,A,unique_visible_answer_agrees_with_gold
train,nearest_category,54b935e626a0085e,A,unique_visible_answer_agrees_with_gold
train,nearest_category,3f876dc7fc6f9c9f,A,unique_visible_answer_agrees_with_gold
train,nearest_category,82d07ef2b387f307,A,unique_visible_answer_agrees_with_gold
train,nearest_category,3a683eaffd09966a,A,unique_visible_answer_agrees_with_gold
train,nearest_category,07a4edb22849343f,A,unique_visible_answer_agrees_with_gold
train,nearest_category,5f40908f636a75ff,A,unique_visible_answer_agrees_with_gold
train,nearest_category,95b12a7b16e81f6d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c10157c9e4ec4936,A,unique_visible_answer_agrees_with_gold
train,nearest_category,22959b262af24d0b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,e83db27b22d11042,A,unique_visible_answer_agrees_with_gold
train,nearest_category,83b46f7dbb651586,A,unique_visible_answer_agrees_with_gold
train,nearest_category,eef1ade50b85ce01,A,unique_visible_answer_agrees_with_gold
train,nearest_category,4d4f9a783cd84bb6,A,unique_visible_answer_agrees_with_gold
train,nearest_category,dccf44e8b361de2d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,81f1831ce4f6fc5c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,82d264b7a848a514,A,unique_visible_answer_agrees_with_gold
train,nearest_category,e1ba3f11655a4d4e,A,unique_visible_answer_agrees_with_gold
train,nearest_category,4f5dfa4361ed3a0d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,a2c7ecdacdb1883a,A,unique_visible_answer_agrees_with_gold
train,nearest_category,5f2aacdf34816877,A,unique_visible_answer_agrees_with_gold
train,nearest_category,08231f9ac0bbed0d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f74aa0645ee22184,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c99db14d3e2bfa34,A,unique_visible_answer_agrees_with_gold
train,nearest_category,aae98552b1c254ed,A,unique_visible_answer_agrees_with_gold
train,nearest_category,487eaaba162367fc,A,unique_visible_answer_agrees_with_gold
train,nearest_category,08e889af2a886406,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f4805d360c86d0aa,A,unique_visible_answer_agrees_with_gold
train,nearest_category,939405a45230f655,A,unique_visible_answer_agrees_with_gold
train,nearest_category,cb436d4d6d59ccce,A,unique_visible_answer_agrees_with_gold
train,nearest_category,0ac2b618c5b8e757,A,unique_visible_answer_agrees_with_gold
train,nearest_category,9b3802b8ef9f8d2f,A,unique_visible_answer_agrees_with_gold
train,nearest_category,297e562609af383c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,9b93bdf5d2044b1e,A,unique_visible_answer_agrees_with_gold
train,nearest_category,4ea0071d35856b76,A,unique_visible_answer_agrees_with_gold
train,nearest_category,e51d3a5147e28a95,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d2b67ddb29caf60f,A,unique_visible_answer_agrees_with_gold
train,nearest_category,46834e14ea089e1e,A,unique_visible_answer_agrees_with_gold
train,nearest_category,1cbd1a137b3e9eb2,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f623afd1d9214ebc,A,unique_visible_answer_agrees_with_gold
train,nearest_category,778f2e2f34e7796d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,4ad0f7ad29e276fd,A,unique_visible_answer_agrees_with_gold
train,nearest_category,6a9b6b76c82dd6dd,A,unique_visible_answer_agrees_with_gold
train,nearest_category,87e398d8e1f89779,A,unique_visible_answer_agrees_with_gold
train,nearest_category,3ab0ce15c993e675,A,unique_visible_answer_agrees_with_gold
train,nearest_category,196e85e0a14283eb,A,unique_visible_answer_agrees_with_gold
train,nearest_category,5e99ae624335986c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,0bdea7ff286c7052,A,unique_visible_answer_agrees_with_gold
train,nearest_category,32398e66bbf8bb8a,A,unique_visible_answer_agrees_with_gold
train,nearest_category,ef6c2d55cb7a5563,A,unique_visible_answer_agrees_with_gold
train,nearest_category,55788fa4dcb9fb72,A,unique_visible_answer_agrees_with_gold
train,nearest_category,b98438d53a98f078,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f04c5a274aa16c62,A,unique_visible_answer_agrees_with_gold
train,nearest_category,7b3d19485c8f636d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,2d1b0547056e2fad,A,unique_visible_answer_agrees_with_gold
train,nearest_category,637c3554754b1b31,A,unique_visible_answer_agrees_with_gold
train,nearest_category,506138e70f7ed468,A,unique_visible_answer_agrees_with_gold
train,nearest_category,9ce3d0989e7e9488,A,unique_visible_answer_agrees_with_gold
train,nearest_category,0dbe5d60a786e2a7,A,unique_visible_answer_agrees_with_gold
train,nearest_category,169d8a09b52d24ff,A,unique_visible_answer_agrees_with_gold
train,nearest_category,b429da04e99a987b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,1d940e574502e611,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d9caeba031f3ee87,A,unique_visible_answer_agrees_with_gold
train,nearest_category,3af52bb4bee0fd72,A,unique_visible_answer_agrees_with_gold
train,nearest_category,652fb618e1e30da0,A,unique_visible_answer_agrees_with_gold
train,nearest_category,371cad8e6251bdfa,A,unique_visible_answer_agrees_with_gold
train,nearest_category,34d2af91aaa92d6b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,ce5edfc881fa30b3,A,unique_visible_answer_agrees_with_gold
train,nearest_category,02af0ee10bf43faf,A,unique_visible_answer_agrees_with_gold
train,nearest_category,24f072606d330575,A,unique_visible_answer_agrees_with_gold
train,nearest_category,4e59355f3d4b9efe,A,unique_visible_answer_agrees_with_gold
train,nearest_category,749505a111c81040,A,unique_visible_answer_agrees_with_gold
train,nearest_category,6146a64a7c804024,A,unique_visible_answer_agrees_with_gold
train,nearest_category,1fb5962582e015fa,A,unique_visible_answer_agrees_with_gold
train,nearest_category,7642f3603f978e2b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,64c8fadf3051ad0c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,2ecab41fa633a07d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,875bb5e3b8d47efd,A,unique_visible_answer_agrees_with_gold
train,nearest_category,b85e4fc0bd1eab6a,A,unique_visible_answer_agrees_with_gold
train,nearest_category,8df68f3c6d6978dc,A,unique_visible_answer_agrees_with_gold
train,nearest_category,204530925d6c30fe,A,unique_visible_answer_agrees_with_gold
train,nearest_category,7bdbb691357d78c6,A,unique_visible_answer_agrees_with_gold
train,nearest_category,b209ddf6e4c065c4,A,unique_visible_answer_agrees_with_gold
train,nearest_category,b34fa9c446a9518a,A,unique_visible_answer_agrees_with_gold
train,nearest_category,54e844e41bb7a9cb,A,unique_visible_answer_agrees_with_gold
train,nearest_category,622176da882c4541,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c0be509c48402a2a,A,unique_visible_answer_agrees_with_gold
train,nearest_category,14c2f347250e626f,A,unique_visible_answer_agrees_with_gold
train,nearest_category,0d8417a4957631c1,A,unique_visible_answer_agrees_with_gold
train,nearest_category,8d843380a9e591b1,A,unique_visible_answer_agrees_with_gold
train,nearest_category,27c17e6f356a098c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,84668ed9abe22a6d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,7600350b09a02584,A,unique_visible_answer_agrees_with_gold
train,nearest_category,ab554b684dfe1ae3,A,unique_visible_answer_agrees_with_gold
train,nearest_category,e3f68ac72db1125c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,697ff636b43c70e4,A,unique_visible_answer_agrees_with_gold
train,nearest_category,a7ce39123494f050,A,unique_visible_answer_agrees_with_gold
train,nearest_category,7b81d50c2fc05b41,A,unique_visible_answer_agrees_with_gold
train,nearest_category,b40c31a398d0c5a0,A,unique_visible_answer_agrees_with_gold
train,nearest_category,723d2702ff759322,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c751fc2204851d27,A,unique_visible_answer_agrees_with_gold
train,nearest_category,3e2ba899fd74c46a,A,unique_visible_answer_agrees_with_gold
train,nearest_category,4cdbe2bea7490575,A,unique_visible_answer_agrees_with_gold
train,nearest_category,99e93f4cf485908d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,4af8d7dc619c730f,A,unique_visible_answer_agrees_with_gold
train,nearest_category,ea4e219b6757da36,A,unique_visible_answer_agrees_with_gold
train,nearest_category,6a17579caf38e1a6,A,unique_visible_answer_agrees_with_gold
train,nearest_category,815114c7148a1051,A,unique_visible_answer_agrees_with_gold
train,nearest_category,db70373b61a65f06,A,unique_visible_answer_agrees_with_gold
train,nearest_category,93c3930b5daf8752,A,unique_visible_answer_agrees_with_gold
train,nearest_category,98ef11a98b1a9489,A,unique_visible_answer_agrees_with_gold
train,nearest_category,4a929199f3bbddd3,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c462da02b4546124,A,unique_visible_answer_agrees_with_gold
train,nearest_category,98b409fe8d791b35,A,unique_visible_answer_agrees_with_gold
train,nearest_category,77a2551a3e01e5ea,A,unique_visible_answer_agrees_with_gold
train,nearest_category,87dcf1ed8d9a9150,A,unique_visible_answer_agrees_with_gold
train,nearest_category,eb32ace37840e20e,A,unique_visible_answer_agrees_with_gold
train,nearest_category,beb065f2d006d803,A,unique_visible_answer_agrees_with_gold
train,nearest_category,a7aaee50d0d4db34,A,unique_visible_answer_agrees_with_gold
train,nearest_category,666ae47baec4fb95,A,unique_visible_answer_agrees_with_gold
train,nearest_category,06f4260b830d726b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,4183512742077ffb,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f45c97311bed255a,A,unique_visible_answer_agrees_with_gold
train,nearest_category,01f927824ed4e7fe,A,unique_visible_answer_agrees_with_gold
train,nearest_category,8b73f218fb091f45,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f43fa24bf1983ffe,A,unique_visible_answer_agrees_with_gold
train,nearest_category,2f0e4115a159bc8f,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d7a71892b818f882,A,unique_visible_answer_agrees_with_gold
train,nearest_category,7f6f2ea6d3aec71a,A,unique_visible_answer_agrees_with_gold
train,nearest_category,dbf86fe6418a1bec,A,unique_visible_answer_agrees_with_gold
train,nearest_category,9d96de600f7ddb53,A,unique_visible_answer_agrees_with_gold
train,nearest_category,16fcafad66fabf7d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c3f7c4d9dacf69a2,A,unique_visible_answer_agrees_with_gold
train,nearest_category,a25a97178c26374b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,179472451d25ae0c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c299b7755e73d750,A,unique_visible_answer_agrees_with_gold
train,nearest_category,b879e3674b1a3fc4,A,unique_visible_answer_agrees_with_gold
train,nearest_category,0306f114d2d80488,A,unique_visible_answer_agrees_with_gold
train,nearest_category,88fa9efffd32aacb,A,unique_visible_answer_agrees_with_gold
train,nearest_category,a235f977669ec4d9,A,unique_visible_answer_agrees_with_gold
train,nearest_category,fc69f112f89cb318,A,unique_visible_answer_agrees_with_gold
train,nearest_category,ceeb4fe0d4c9b042,A,unique_visible_answer_agrees_with_gold
train,nearest_category,bceb295e458e4960,A,unique_visible_answer_agrees_with_gold
train,nearest_category,e00dbeb3fc341f9e,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d24459a5baa3ff19,A,unique_visible_answer_agrees_with_gold
train,nearest_category,e027de410fce8323,A,unique_visible_answer_agrees_with_gold
train,nearest_category,4ccaba1e422421ff,A,unique_visible_answer_agrees_with_gold
train,nearest_category,8e2c1259d5366d0b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,82c746e45e71e724,A,unique_visible_answer_agrees_with_gold
train,nearest_category,9f6760921dcc3fae,A,unique_visible_answer_agrees_with_gold
train,nearest_category,5e245b14b316f226,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f541bc000cee9609,A,unique_visible_answer_agrees_with_gold
train,nearest_category,fd350ce38bec9b72,A,unique_visible_answer_agrees_with_gold
train,nearest_category,72302cbafaf8bec3,A,unique_visible_answer_agrees_with_gold
train,nearest_category,9be7766cb5b27dbf,A,unique_visible_answer_agrees_with_gold
train,nearest_category,fd2f28eed526a226,A,unique_visible_answer_agrees_with_gold
train,nearest_category,6eef3db2135b561f,A,unique_visible_answer_agrees_with_gold
train,nearest_category,2e3ac8db51870973,A,unique_visible_answer_agrees_with_gold
train,nearest_category,302922c427f37859,A,unique_visible_answer_agrees_with_gold
train,nearest_category,1f65fe3d35b9bea5,A,unique_visible_answer_agrees_with_gold
train,nearest_category,7a65bd0f9b0c3929,A,unique_visible_answer_agrees_with_gold
train,nearest_category,aed4ae686c7f80e8,A,unique_visible_answer_agrees_with_gold
train,nearest_category,5b7861604b950ac4,A,unique_visible_answer_agrees_with_gold
train,nearest_category,2aedb3f35551a9f7,A,unique_visible_answer_agrees_with_gold
train,nearest_category,9b75f45abc78b6ae,A,unique_visible_answer_agrees_with_gold
train,nearest_category,a1a74808c9435f1d,A,unique_visible_answer_agrees_with_gold
train,nearest_category,742202f4ea92d360,A,unique_visible_answer_agrees_with_gold
train,nearest_category,048df461716e55d9,A,unique_visible_answer_agrees_with_gold
train,nearest_category,69ab627f2b3b4c8c,A,unique_visible_answer_agrees_with_gold
train,nearest_category,9298c158bb236232,A,unique_visible_answer_agrees_with_gold
train,nearest_category,17fcf91665338428,A,unique_visible_answer_agrees_with_gold
train,nearest_category,623ca4b6dce1fa38,A,unique_visible_answer_agrees_with_gold
train,nearest_category,9a78953f5439f0f4,A,unique_visible_answer_agrees_with_gold
train,nearest_category,22bfe201deafdead,A,unique_visible_answer_agrees_with_gold
train,nearest_category,30a760ee73d8bcce,A,unique_visible_answer_agrees_with_gold
train,nearest_category,2aa563ca45ccfc2b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c34565809e1a0560,A,unique_visible_answer_agrees_with_gold
train,nearest_category,fd6280088876eceb,A,unique_visible_answer_agrees_with_gold
train,nearest_category,c5fe3b0e522b3b3b,A,unique_visible_answer_agrees_with_gold
train,nearest_category,21db426227035ca4,A,unique_visible_answer_agrees_with_gold
train,nearest_category,e1f202b42586ef94,A,unique_visible_answer_agrees_with_gold
train,nearest_category,f5bcd00f1cfe0bf6,A,unique_visible_answer_agrees_with_gold
train,nearest_category,d85cd52a478efed7,A,unique_visible_answer_agrees_with_gold
train,nearest_category,37982abdd806ac07,A,unique_visible_answer_agrees_with_gold
train,nearest_category,9abda3236ddb8e0a,A,unique_visible_answer_agrees_with_gold
train,nearest_category,cbbd223a6a7735d9,A,unique_visible_answer_agrees_with_gold
train,nearest_category,9b29e3db239cdfec,A,unique_visible_answer_agrees_with_gold
train,nearest_category,8bd0e77af7dc6c23,A,unique_visible_answer_agrees_with_gold
train,nearest_category,99bd94d3f221d4f1,A,unique_visible_answer_agrees_with_gold
train,nearest_category,4a70e0adb787ae79,A,unique_visible_answer_agrees_with_gold
train,nearest_category,9e896e1596f7f1dc,A,unique_visible_answer_agrees_with_gold
train,nearest_category,49fa7c19fededf53,A,unique_visible_answer_agrees_with_gold
train,nearest_category,095ad97548249fe9,A,unique_visible_answer_agrees_with_gold
train,nearest_category,3af71b1f3b5cdeaa,A,unique_visible_answer_agrees_with_gold
train,nearest_category,e0c342e6fb6da776,A,unique_visible_answer_agrees_with_gold
